date,party,polling_value,political_position,ideology,wikipedia_url
2017-10-07,Bandić Milan 365 - Labour and Solidarity Party,2.3,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2017-10-29,Bandić Milan 365 - Labour and Solidarity Party,4.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2017-11-05,Bandić Milan 365 - Labour and Solidarity Party,2.3,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2017-11-24,Bandić Milan 365 - Labour and Solidarity Party,3.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2017-12-07,Bandić Milan 365 - Labour and Solidarity Party,2.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2017-12-13,Bandić Milan 365 - Labour and Solidarity Party,0.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2017-12-24,Bandić Milan 365 - Labour and Solidarity Party,2.3,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-01-07,Bandić Milan 365 - Labour and Solidarity Party,2.3,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-01-25,Bandić Milan 365 - Labour and Solidarity Party,3.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-02-04,Bandić Milan 365 - Labour and Solidarity Party,2.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-02-21,Bandić Milan 365 - Labour and Solidarity Party,1.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-02-23,Bandić Milan 365 - Labour and Solidarity Party,3.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-03-04,Bandić Milan 365 - Labour and Solidarity Party,2.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-03-17,Bandić Milan 365 - Labour and Solidarity Party,1.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-03-23,Bandić Milan 365 - Labour and Solidarity Party,4.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-04-08,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-04-25,Bandić Milan 365 - Labour and Solidarity Party,3.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-05-06,Bandić Milan 365 - Labour and Solidarity Party,2.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-05-25,Bandić Milan 365 - Labour and Solidarity Party,3.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-06-07,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-06-22,Bandić Milan 365 - Labour and Solidarity Party,3.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-07-07,Bandić Milan 365 - Labour and Solidarity Party,2.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-07-21,Bandić Milan 365 - Labour and Solidarity Party,0.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-07-26,Bandić Milan 365 - Labour and Solidarity Party,3.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-08-05,Bandić Milan 365 - Labour and Solidarity Party,3.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-08-24,Bandić Milan 365 - Labour and Solidarity Party,1.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-08-24,Bandić Milan 365 - Labour and Solidarity Party,3.8,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-09-08,Bandić Milan 365 - Labour and Solidarity Party,3.6,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-09-21,Bandić Milan 365 - Labour and Solidarity Party,0.6,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-09-25,Bandić Milan 365 - Labour and Solidarity Party,3.3,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-10-06,Bandić Milan 365 - Labour and Solidarity Party,2.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-10-25,Bandić Milan 365 - Labour and Solidarity Party,3.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-10-27,Bandić Milan 365 - Labour and Solidarity Party,0.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-11-08,Bandić Milan 365 - Labour and Solidarity Party,2.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-11-23,Bandić Milan 365 - Labour and Solidarity Party,0.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-11-23,Bandić Milan 365 - Labour and Solidarity Party,3.8,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-12-08,Bandić Milan 365 - Labour and Solidarity Party,2.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-12-24,Bandić Milan 365 - Labour and Solidarity Party,3.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-12-27,Bandić Milan 365 - Labour and Solidarity Party,0.8,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2018-12-28,Bandić Milan 365 - Labour and Solidarity Party,1.8,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-01-09,Bandić Milan 365 - Labour and Solidarity Party,1.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-01-25,Bandić Milan 365 - Labour and Solidarity Party,4.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-02-02,Bandić Milan 365 - Labour and Solidarity Party,0.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-02-06,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-02-25,Bandić Milan 365 - Labour and Solidarity Party,4.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-03-06,Bandić Milan 365 - Labour and Solidarity Party,2.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-03-20,Bandić Milan 365 - Labour and Solidarity Party,2.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-03-25,Bandić Milan 365 - Labour and Solidarity Party,4.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-04-07,Bandić Milan 365 - Labour and Solidarity Party,2.6,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-04-20,Bandić Milan 365 - Labour and Solidarity Party,2.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-04-25,Bandić Milan 365 - Labour and Solidarity Party,3.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-05-08,Bandić Milan 365 - Labour and Solidarity Party,3.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-05-20,Bandić Milan 365 - Labour and Solidarity Party,2.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-05-23,Bandić Milan 365 - Labour and Solidarity Party,4.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-06-01,Bandić Milan 365 - Labour and Solidarity Party,1.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-06-09,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-06-17,Bandić Milan 365 - Labour and Solidarity Party,0.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-06-26,Bandić Milan 365 - Labour and Solidarity Party,2.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-07-07,Bandić Milan 365 - Labour and Solidarity Party,1.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-07-25,Bandić Milan 365 - Labour and Solidarity Party,3.6,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-08-04,Bandić Milan 365 - Labour and Solidarity Party,1.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-08-24,Bandić Milan 365 - Labour and Solidarity Party,4.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-09-08,Bandić Milan 365 - Labour and Solidarity Party,1.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-09-26,Bandić Milan 365 - Labour and Solidarity Party,4.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-10-06,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-10-20,Bandić Milan 365 - Labour and Solidarity Party,1.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-10-25,Bandić Milan 365 - Labour and Solidarity Party,3.6,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-11-10,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-11-20,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-11-26,Bandić Milan 365 - Labour and Solidarity Party,4.2,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-12-11,Bandić Milan 365 - Labour and Solidarity Party,1.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2019-12-25,Bandić Milan 365 - Labour and Solidarity Party,2.5,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-01-12,Bandić Milan 365 - Labour and Solidarity Party,1.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-02-06,Bandić Milan 365 - Labour and Solidarity Party,1.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-02-21,Bandić Milan 365 - Labour and Solidarity Party,1.3,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-02-25,Bandić Milan 365 - Labour and Solidarity Party,2.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-03-08,Bandić Milan 365 - Labour and Solidarity Party,1.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-03-20,Bandić Milan 365 - Labour and Solidarity Party,1.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-03-25,Bandić Milan 365 - Labour and Solidarity Party,1.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-04-05,Bandić Milan 365 - Labour and Solidarity Party,1.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-04-10,Bandić Milan 365 - Labour and Solidarity Party,0.9,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-04-20,Bandić Milan 365 - Labour and Solidarity Party,1.4,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-04-24,Bandić Milan 365 - Labour and Solidarity Party,1.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-05-10,Bandić Milan 365 - Labour and Solidarity Party,1.1,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-05-20,Bandić Milan 365 - Labour and Solidarity Party,1.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-05-25,Bandić Milan 365 - Labour and Solidarity Party,0.7,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2020-06-07,Bandić Milan 365 - Labour and Solidarity Party,1.0,Centre-left,Social democracy Populism,https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_-_Labour_and_Solidarity_Party
2016-09-11,Centre,2.1,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2016-10-06,Centre,1.4,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2016-10-25,Centre,2.4,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2016-11-06,Centre,2.0,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2016-11-25,Centre,2.5,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2016-12-04,Centre,1.9,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2016-12-24,Centre,1.7,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-01-06,Centre,0.1,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-01-06,Centre,2.0,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-01-25,Centre,2.1,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-02-05,Centre,1.4,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-02-24,Centre,2.1,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-03-06,Centre,1.7,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-03-24,Centre,2.1,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-04-05,Centre,1.9,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-04-24,Centre,2.3,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-05-06,Centre,2.0,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-05-24,Centre,2.4,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-06-06,Centre,2.0,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-06-25,Centre,0.1,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-06-26,Centre,2.0,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-07-05,Centre,1.9,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-07-25,Centre,1.6,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-08-06,Centre,1.1,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-08-26,Centre,1.4,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-09-06,Centre,1.5,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-09-26,Centre,1.6,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-10-07,Centre,1.5,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-11-05,Centre,0.8,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-11-24,Centre,1.8,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-12-07,Centre,0.5,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2017-12-24,Centre,3.0,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2018-01-07,Centre,1.2,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2018-01-25,Centre,2.4,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
2018-02-04,Centre,1.0,Centre,Social liberalism Economic liberalism Pro-Europeanism,https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)
